date,Spot_Price_SPEL,Future_M1_Price,Future_M1_OpenInterest,Future_M2_Price,Future_M2_OpenInterest,Future_M3_Price,Future_M3_OpenInterest,Future_M4_Price,Future_M4_OpenInterest,Future_M5_Price,Future_M5_OpenInterest,Future_M6_Price,Future_M6_OpenInterest
2021-11-24,225.7,240.5,1112.0,240.75,39.0,242.5,5.0,188.75,0.0,118.0,0.0,120.0,0.0
2021-11-25,228.42,246.0,1107.0,248.5,39.0,249.1,5.0,194.2,0.0,121.0,0.0,121.0,0.0
2021-11-26,227.59,241.0,1107.0,239.5,39.0,249.28,5.0,193.61,0.0,122.0,0.0,122.0,0.0
2021-11-27,204.35,241.0,1107.0,239.5,39.0,249.28,5.0,193.61,0.0,122.0,0.0,122.0,0.0
2021-11-28,201.42,241.0,1107.0,239.5,39.0,249.28,5.0,193.61,0.0,122.0,0.0,122.0,0.0
2021-11-29,215.0,240.0,1111.0,246.0,44.0,246.22,5.0,194.95,0.0,119.0,0.0,119.0,0.0
2021-11-30,274.56,243.9,1111.0,259.0,42.0,260.56,5.0,202.38,0.0,127.84,0.0,127.84,0.0
2021-12-01,247.21,257.0,42.0,253.1,5.0,199.51,0.0,125.0,0.0,125.0,0.0,125.0,0.0
2021-12-02,220.66,243.25,39.0,244.0,5.0,204.51,0.0,130.0,0.0,125.15,0.0,125.15,0.0
2021-12-03,226.15,240.0,41.0,236.0,6.0,194.22,0.0,130.0,0.0,128.12,0.0,128.12,0.0
2021-12-04,220.9,240.0,41.0,236.0,6.0,194.22,0.0,130.0,0.0,128.12,0.0,128.12,0.0
2021-12-05,101.97,240.0,41.0,236.0,6.0,194.22,0.0,130.0,0.0,128.12,0.0,128.12,0.0
2021-12-06,209.78,238.25,41.0,238.0,5.0,198.0,2.0,130.51,0.0,128.63,0.0,128.63,0.0
2021-12-07,211.81,250.02,43.0,249.01,5.0,207.29,2.0,140.26,0.0,138.38,0.0,138.38,0.0
2021-12-08,108.73,264.27,43.0,262.24,5.0,224.64,2.0,156.26,0.0,154.38,0.0,154.38,0.0
2021-12-09,216.74,260.0,43.0,260.0,5.0,228.04,2.0,160.49,0.0,158.61,0.0,158.61,0.0
2021-12-10,208.41,269.0,43.0,271.88,10.0,231.52,2.0,158.43,0.0,156.52,0.0,156.52,0.0
2021-12-11,239.53,269.0,43.0,271.88,10.0,231.52,2.0,158.43,0.0,156.52,0.0,156.52,0.0
2021-12-12,256.98,269.0,43.0,271.88,10.0,231.52,2.0,158.43,0.0,156.52,0.0,156.52,0.0
2021-12-13,268.21,292.0,44.0,291.0,9.0,249.32,2.0,178.58,0.0,176.67,0.0,176.67,0.0
2021-12-14,287.78,297.0,44.0,293.0,9.0,251.22,2.0,177.66,0.0,175.75,0.0,175.75,0.0
2021-12-15,291.73,294.0,49.0,300.0,12.0,260.97,2.0,173.53,0.0,171.62,0.0,171.62,0.0
2021-12-16,302.48,327.5,49.0,318.97,12.0,275.65,2.0,189.28,0.0,187.37,0.0,187.37,0.0
2021-12-17,309.2,333.0,49.0,340.0,12.0,294.71,2.0,191.28,0.0,189.37,0.0,189.37,0.0
2021-12-18,306.33,333.0,49.0,340.0,12.0,294.71,2.0,191.28,0.0,189.37,0.0,189.37,0.0
2021-12-19,319.63,333.0,49.0,340.0,12.0,294.71,2.0,191.28,0.0,189.37,0.0,189.37,0.0
2021-12-20,339.84,345.0,53.0,360.55,12.0,316.4,2.0,206.78,0.0,204.87,0.0,204.87,0.0
2021-12-21,327.38,408.0,53.0,415.0,12.0,392.95,2.0,261.28,0.0,259.37,0.0,259.37,0.0
2021-12-22,360.02,403.0,39.0,427.5,12.0,375.03,2.0,275.0,0.0,274.25,0.0,274.25,0.0
2021-12-23,383.67,349.0,39.0,339.0,12.0,311.55,2.0,240.35,0.0,239.6,0.0,239.6,0.0
2021-12-24,311.02,349.0,39.0,339.0,12.0,311.55,2.0,240.35,0.0,239.6,0.0,239.6,0.0
2021-12-25,226.42,349.0,39.0,339.0,12.0,311.55,2.0,240.35,0.0,239.6,0.0,239.6,0.0
2021-12-26,188.53,349.0,39.0,339.0,12.0,311.55,2.0,240.35,0.0,239.6,0.0,239.6,0.0
2021-12-27,96.08,268.0,39.0,272.0,12.0,241.14,2.0,200.5,0.0,199.75,0.0,199.75,0.0
2021-12-28,104.36,268.0,40.0,270.6,13.0,236.59,2.0,204.5,0.0,203.75,0.0,203.75,0.0
2021-12-29,181.09,251.0,40.0,260.0,13.0,235.0,2.0,202.23,0.0,202.23,0.0,198.5,0.0
2021-12-30,200.68,236.0,784.0,245.0,777.0,215.0,777.0,191.9,0.0,191.9,0.0,188.17,0.0
2021-12-31,140.82,209.75,784.0,218.75,777.0,188.75,777.0,182.17,0.0,182.17,0.0,178.44,0.0
2022-01-01,122.63,209.75,784.0,218.75,777.0,188.75,777.0,182.17,0.0,182.17,0.0,178.44,0.0
2022-01-02,136.97,209.75,784.0,218.75,777.0,188.75,777.0,182.17,0.0,182.17,0.0,178.44,0.0
2022-01-03,150.5,210.0,777.0,195.0,777.0,177.2,0.0,177.2,0.0,173.57,0.0,182.0,0.0
2022-01-04,152.15,230.0,777.0,214.5,776.0,204.87,0.0,204.87,0.0,201.24,0.0,208.0,0.0
2022-01-05,180.2,230.0,777.0,205.0,776.0,202.0,0.0,187.35,0.0,205.0,0.0,205.0,0.0
2022-01-06,212.98,227.8,777.0,211.0,776.0,209.0,0.0,194.35,0.0,212.0,0.0,205.0,0.0
2022-01-07,215.86,221.5,777.0,205.0,775.0,195.0,0.0,180.35,0.0,198.0,0.0,200.0,0.0
2022-01-08,203.45,221.5,777.0,205.0,775.0,195.0,0.0,180.35,0.0,198.0,0.0,200.0,0.0
2022-01-09,119.24,221.5,777.0,205.0,775.0,195.0,0.0,180.35,0.0,198.0,0.0,200.0,0.0
2022-01-10,217.26,220.5,777.0,199.5,775.0,185.0,0.0,171.82,0.0,188.0,0.0,189.0,0.0
2022-01-11,223.16,195.0,782.0,182.75,770.0,178.5,0.0,165.32,0.0,181.5,0.0,177.0,0.0
2022-01-12,206.07,186.0,783.0,173.0,767.0,166.0,0.0,152.82,0.0,169.0,0.0,165.5,0.0
2022-01-13,215.11,180.0,787.0,168.0,766.0,158.75,0.0,145.57,0.0,161.75,0.0,156.0,0.0
2022-01-14,202.95,208.0,787.0,197.5,766.0,175.0,0.0,175.0,0.0,162.87,0.0,176.0,0.0
2022-01-15,218.82,208.0,787.0,197.5,766.0,175.0,0.0,175.0,0.0,162.87,0.0,176.0,0.0
2022-01-16,213.1,208.0,787.0,197.5,766.0,175.0,0.0,175.0,0.0,162.87,0.0,176.0,0.0
2022-01-17,244.67,191.6,787.0,175.5,766.0,166.0,0.0,166.0,0.0,153.87,0.0,163.0,0.0
2022-01-18,222.73,191.5,787.0,179.0,766.0,166.0,0.0,166.0,0.0,153.87,0.0,162.75,0.0
2022-01-19,213.16,187.67,790.0,176.1,766.0,150.0,0.0,163.68,0.0,163.68,0.0,158.5,0.0
2022-01-20,190.64,185.0,790.0,175.0,768.0,158.25,0.0,160.86,0.0,160.86,0.0,160.0,0.0
2022-01-21,179.09,193.5,790.0,183.75,768.0,168.0,0.0,166.51,0.0,166.51,0.0,168.0,0.0
2022-01-22,190.41,193.5,790.0,183.75,768.0,168.0,0.0,166.51,0.0,166.51,0.0,168.0,0.0
2022-01-23,201.34,193.5,790.0,183.75,768.0,168.0,0.0,166.51,0.0,166.51,0.0,168.0,0.0
2022-01-24,227.0,223.0,790.0,200.0,768.0,196.92,0.0,186.59,0.0,186.59,0.0,190.0,0.0
2022-01-25,224.24,229.5,790.0,217.75,775.0,205.0,0.0,200.52,0.0,200.52,0.0,202.0,0.0
2022-01-26,236.77,223.75,790.0,215.5,775.0,205.0,0.0,197.54,0.0,197.54,0.0,202.5,0.0
2022-01-27,232.5,224.0,800.0,217.0,783.0,216.0,0.0,211.52,0.0,211.52,0.0,212.5,0.0
2022-01-28,224.59,226.0,787.0,218.75,770.0,213.0,0.0,215.64,0.0,215.64,0.0,213.5,0.0
2022-01-29,223.36,226.0,787.0,218.75,770.0,213.0,0.0,215.64,0.0,215.64,0.0,213.5,0.0
2022-01-30,230.5,226.0,787.0,218.75,770.0,213.0,0.0,215.64,0.0,215.64,0.0,213.5,0.0
2022-01-31,221.82,216.0,786.0,209.0,770.0,202.0,0.0,204.98,0.0,204.98,0.0,204.0,0.0
2022-02-01,206.54,187.6,760.0,182.25,0.0,187.0,0.0,182.65,0.0,186.25,0.0,186.25,0.0
2022-02-02,210.18,193.0,760.0,186.2,5.0,189.53,0.0,185.19,0.0,189.0,0.0,189.0,0.0
2022-02-03,207.89,197.0,759.0,187.5,5.0,190.75,0.0,186.41,0.0,191.0,0.0,191.0,0.0
2022-02-04,197.03,204.0,759.0,198.0,5.0,202.38,0.0,198.03,0.0,200.5,0.0,200.5,0.0
2022-02-05,198.37,204.0,759.0,198.0,5.0,202.38,0.0,198.03,0.0,200.5,0.0,200.5,0.0
2022-02-06,190.47,204.0,759.0,198.0,5.0,202.38,0.0,198.03,0.0,200.5,0.0,200.5,0.0
2022-02-07,206.46,200.0,764.0,195.0,5.0,195.63,0.0,191.31,0.0,195.75,0.0,195.75,0.0
2022-02-08,203.7,197.0,767.0,192.0,5.0,199.0,0.0,196.9,0.0,202.5,0.0,202.5,0.0
2022-02-09,210.52,190.5,769.0,186.0,5.0,186.27,0.0,184.2,0.0,189.0,0.0,189.0,0.0
2022-02-10,205.7,187.25,769.0,184.55,5.0,183.63,0.0,181.56,0.0,188.18,0.0,188.18,0.0
2022-02-11,196.49,193.0,770.0,187.25,5.0,188.65,0.0,186.57,0.0,190.5,0.0,190.5,0.0
2022-02-12,198.94,193.0,770.0,187.25,5.0,188.65,0.0,186.57,0.0,190.5,0.0,190.5,0.0
2022-02-13,164.04,193.0,770.0,187.25,5.0,188.65,0.0,186.57,0.0,190.5,0.0,190.5,0.0
2022-02-14,183.32,200.0,769.0,197.5,6.0,198.85,0.0,200.66,0.0,201.25,0.0,201.25,0.0
2022-02-15,199.94,182.8,770.0,181.0,11.0,182.35,0.0,184.16,0.0,186.0,0.0,186.0,0.0
2022-02-16,178.09,179.25,770.0,176.0,10.0,177.35,0.0,182.8,0.0,182.0,0.0,182.0,0.0
2022-02-17,163.41,184.0,764.0,180.0,15.0,181.55,0.0,186.38,0.0,190.25,5.0,186.85,0.0
2022-02-18,184.26,182.0,767.0,179.05,15.0,180.0,0.0,193.08,0.0,190.4,5.0,187.0,0.0
2022-02-19,137.76,182.0,767.0,179.05,15.0,180.0,0.0,193.08,0.0,190.4,5.0,187.0,0.0
2022-02-20,162.64,182.0,767.0,179.05,15.0,180.0,0.0,193.08,0.0,190.4,5.0,187.0,0.0
2022-02-21,183.32,182.0,770.0,183.07,15.0,184.48,1.0,190.51,0.0,191.4,5.0,188.0,0.0
2022-02-22,179.74,195.83,773.0,192.17,29.0,197.8,2.0,202.0,2.0,204.0,6.0,199.48,0.0
2022-02-23,195.86,212.0,773.0,210.65,32.0,211.66,2.0,216.73,5.0,220.5,6.0,215.98,0.0
2022-02-24,205.6,306.5,773.0,296.21,32.0,275.06,2.0,301.5,5.0,297.0,6.0,292.48,0.0
2022-02-25,240.13,225.0,779.0,220.0,32.0,223.32,2.0,227.19,5.0,240.5,6.0,233.5,0.0
2022-02-26,261.11,225.0,779.0,220.0,32.0,223.32,2.0,227.19,5.0,240.5,6.0,233.5,0.0
2022-02-27,256.84,225.0,779.0,220.0,32.0,223.32,2.0,227.19,5.0,240.5,6.0,233.5,0.0
2022-02-28,277.78,239.0,785.0,234.67,32.0,237.74,2.0,241.6,5.0,257.83,6.0,250.83,0.0
2022-03-01,258.66,262.0,42.0,268.5,2.0,270.45,5.0,287.54,6.0,280.46,0.0,238.0,0.0
2022-03-02,254.03,333.0,42.0,320.0,2.0,325.0,5.0,351.54,6.0,344.46,0.0,302.0,0.0
2022-03-03,341.52,335.0,39.0,350.0,2.0,380.17,5.0,355.0,6.0,353.37,0.0,310.68,0.0
2022-03-04,340.7,394.0,39.0,388.36,2.0,418.03,5.0,415.0,6.0,413.37,0.0,370.68,0.0
2022-03-05,366.55,394.0,39.0,388.36,2.0,418.03,5.0,415.0,6.0,413.37,0.0,370.68,0.0
2022-03-06,379.03,394.0,39.0,388.36,2.0,418.03,5.0,415.0,6.0,413.37,0.0,370.68,0.0
2022-03-07,442.54,460.0,39.0,487.14,2.0,492.62,5.0,450.0,6.0,448.37,0.0,405.68,0.0
2022-03-08,544.98,440.0,41.0,449.68,2.0,430.0,5.0,414.32,6.0,392.72,0.0,392.72,0.0
2022-03-09,472.97,340.0,41.0,347.46,2.0,347.46,5.0,329.32,6.0,307.72,0.0,307.72,0.0
2022-03-10,369.75,275.0,41.0,289.92,2.0,289.92,5.0,290.32,6.0,268.72,0.0,268.72,0.0
2022-03-11,284.58,267.5,41.0,274.96,2.0,274.96,5.0,284.32,6.0,262.72,0.0,262.72,0.0
2022-03-12,246.05,267.5,41.0,274.96,2.0,274.96,5.0,284.32,6.0,262.72,0.0,262.72,0.0
2022-03-13,247.89,267.5,41.0,274.96,2.0,274.96,5.0,284.32,6.0,262.72,0.0,262.72,0.0
2022-03-14,251.7,242.0,41.0,245.0,2.0,240.42,5.0,254.32,6.0,232.72,0.0,232.72,0.0
2022-03-15,249.66,243.96,41.0,253.96,2.0,251.96,5.0,269.32,6.0,247.72,0.0,247.72,0.0
2022-03-16,263.65,223.0,41.0,231.44,2.0,229.44,5.0,248.82,6.0,227.22,0.0,227.22,0.0
2022-03-17,217.13,231.0,41.0,228.66,2.0,236.45,5.0,248.32,6.0,226.72,0.0,226.72,0.0
2022-03-18,232.28,220.0,41.0,225.0,4.0,225.0,5.0,239.32,6.0,217.72,0.0,217.72,0.0
2022-03-19,221.91,220.0,41.0,225.0,4.0,225.0,5.0,239.32,6.0,217.72,0.0,217.72,0.0
2022-03-20,207.11,220.0,41.0,225.0,4.0,225.0,5.0,239.32,6.0,217.72,0.0,217.72,0.0
2022-03-21,229.71,214.0,41.0,221.46,4.0,224.49,5.0,220.0,6.0,215.48,0.0,215.48,0.0
2022-03-22,226.14,218.5,42.0,223.33,4.0,226.16,5.0,227.67,12.0,223.15,0.0,223.15,0.0
2022-03-23,212.44,252.8,42.0,258.16,9.0,263.03,6.0,273.38,12.0,256.6,0.0,249.69,3.0
2022-03-24,225.71,251.0,53.0,258.06,20.0,264.94,6.0,268.38,12.0,251.6,0.0,244.69,3.0
2022-03-25,263.85,235.0,58.0,240.0,21.0,229.83,6.0,253.38,12.0,236.6,0.0,229.69,3.0
2022-03-26,237.45,235.0,58.0,240.0,21.0,229.83,6.0,253.38,12.0,236.6,0.0,229.69,3.0
2022-03-27,219.42,235.0,58.0,240.0,21.0,229.83,6.0,253.38,12.0,236.6,0.0,229.69,3.0
2022-03-28,231.72,241.5,53.0,225.0,22.0,219.42,7.0,238.38,12.0,221.6,0.0,214.69,3.0
2022-03-29,248.1,252.0,43.0,216.4,23.0,219.02,7.0,214.5,12.0,206.26,0.0,209.21,3.0
2022-03-30,255.81,263.0,631.0,216.83,615.0,201.0,613.0,192.97,12.0,190.1,0.0,192.97,3.0
2022-03-31,239.37,263.38,631.0,226.5,614.0,205.0,613.0,195.65,12.0,188.74,0.0,191.59,3.0
2022-04-01,224.75,204.0,614.0,200.0,613.0,171.0,13.0,153.5,0.0,170.68,3.0,160.0,0.0
2022-04-02,225.08,204.0,614.0,200.0,613.0,171.0,13.0,153.5,0.0,170.68,3.0,160.0,0.0
2022-04-03,228.3,204.0,614.0,200.0,613.0,171.0,13.0,153.5,0.0,170.68,3.0,160.0,0.0
2022-04-04,251.87,215.0,614.0,207.5,613.0,197.0,13.0,170.59,0.0,187.49,3.0,177.5,0.0
2022-04-05,265.02,246.0,623.0,240.0,613.0,215.0,13.0,200.0,3.0,236.63,3.0,201.0,0.0
2022-04-06,254.99,241.0,623.0,239.0,613.0,212.83,13.0,197.83,3.0,234.46,3.0,201.33,0.0
2022-04-07,214.79,226.0,623.0,229.75,613.0,229.75,13.0,191.41,3.0,226.68,3.0,203.33,0.0
2022-04-08,154.7,226.0,623.0,230.0,613.0,207.13,13.0,195.25,3.0,243.54,3.0,202.0,0.0
2022-04-09,241.59,226.0,623.0,230.0,613.0,207.13,13.0,195.25,3.0,243.54,3.0,202.0,0.0
2022-04-10,159.33,226.0,623.0,230.0,613.0,207.13,13.0,195.25,3.0,243.54,3.0,202.0,0.0
2022-04-11,163.13,215.0,626.0,214.0,613.0,207.13,13.0,195.25,3.0,243.54,3.0,197.5,0.0
2022-04-12,237.3,219.25,651.0,219.5,613.0,214.63,13.0,202.75,3.0,251.04,3.0,202.17,0.0
2022-04-13,229.44,228.0,651.0,229.0,613.0,229.0,13.0,205.66,3.0,253.12,3.0,210.0,0.0
2022-04-14,220.76,220.0,651.0,222.0,613.0,218.14,13.0,222.0,3.0,241.32,3.0,208.0,0.0
2022-04-15,198.47,220.0,651.0,222.0,613.0,218.14,13.0,222.0,3.0,241.32,3.0,208.0,0.0
2022-04-16,153.85,220.0,651.0,222.0,613.0,218.14,13.0,222.0,3.0,241.32,3.0,208.0,0.0
2022-04-17,111.35,220.0,651.0,222.0,613.0,218.14,13.0,222.0,3.0,241.32,3.0,208.0,0.0
2022-04-18,103.24,220.0,651.0,222.0,613.0,218.14,13.0,222.0,3.0,241.32,3.0,208.0,0.0
2022-04-19,112.12,201.67,651.0,209.5,613.0,212.64,13.0,216.5,3.0,235.82,3.0,204.7,0.0
2022-04-20,85.19,203.0,655.0,208.0,612.0,228.0,13.0,217.2,3.0,236.1,3.0,211.25,0.0
2022-04-21,161.72,208.33,655.0,214.17,607.0,223.0,13.0,217.65,3.0,236.71,3.0,212.33,0.0
2022-04-22,207.77,205.5,653.0,210.0,607.0,223.94,21.0,218.65,3.0,226.53,3.0,215.0,0.0
2022-04-23,86.25,205.5,653.0,210.0,607.0,223.94,21.0,218.65,3.0,226.53,3.0,215.0,0.0
2022-04-24,146.95,205.5,653.0,210.0,607.0,223.94,21.0,218.65,3.0,226.53,3.0,215.0,0.0
2022-04-25,226.57,208.0,654.0,210.0,603.0,223.0,21.0,214.62,3.0,222.46,3.0,213.0,0.0
2022-04-26,233.78,189.0,666.0,186.5,605.0,190.0,21.0,186.11,3.0,194.02,3.0,197.5,0.0
2022-04-27,220.95,195.0,666.0,162.0,605.0,158.0,21.0,158.0,3.0,156.47,3.0,157.0,0.0
2022-04-28,224.97,183.0,666.0,152.5,606.0,148.0,21.0,148.0,3.0,148.0,3.0,148.7,0.0
2022-04-29,214.84,173.0,667.0,150.0,606.0,150.0,21.0,150.0,3.0,150.0,3.0,150.5,0.0
2022-04-30,186.45,173.0,667.0,150.0,606.0,150.0,21.0,150.0,3.0,150.0,3.0,150.5,0.0
2022-05-01,177.86,173.0,667.0,150.0,606.0,150.0,21.0,150.0,3.0,150.0,3.0,150.5,0.0
2022-05-02,191.81,150.0,606.0,150.0,21.0,150.0,3.0,150.0,3.0,150.5,0.0,150.5,0.0
2022-05-03,191.47,155.75,607.0,155.0,18.0,153.0,3.0,163.2,3.0,156.85,0.0,156.85,0.0
2022-05-04,202.15,162.0,607.0,158.0,18.0,158.99,3.0,169.25,3.0,162.0,0.0,162.0,0.0
2022-05-05,190.77,172.0,606.0,170.02,18.0,166.98,3.0,182.48,3.0,174.0,0.0,174.0,0.0
2022-05-06,197.63,168.0,606.0,167.5,18.0,168.12,3.0,183.73,3.0,173.0,0.0,173.0,0.0
2022-05-07,184.86,168.0,606.0,167.5,18.0,168.12,3.0,183.73,3.0,173.0,0.0,173.0,0.0
2022-05-08,172.39,168.0,606.0,167.5,18.0,168.12,3.0,183.73,3.0,173.0,0.0,173.0,0.0
2022-05-09,208.74,166.0,606.0,172.0,18.0,154.2,3.0,169.23,3.0,165.0,0.0,165.0,0.0
2022-05-10,208.71,162.0,606.0,162.0,18.0,160.0,3.0,164.07,3.0,161.5,0.0,161.5,0.0
2022-05-11,186.84,160.5,606.0,160.0,21.0,158.0,6.0,161.0,7.0,160.0,0.0,160.0,0.0
2022-05-12,187.27,162.0,606.0,161.43,29.0,165.31,15.0,165.31,17.0,164.0,0.0,164.0,0.0
2022-05-13,202.99,150.25,606.0,149.82,29.0,149.82,15.0,150.82,17.0,150.0,0.0,150.0,0.0
2022-05-14,191.55,150.25,606.0,149.82,29.0,149.82,15.0,150.82,17.0,150.0,0.0,150.0,0.0
2022-05-15,127.23,150.25,606.0,149.82,29.0,149.82,15.0,150.82,17.0,150.0,0.0,150.0,0.0
2022-05-16,195.23,147.83,606.0,145.13,29.0,142.62,15.0,145.8,17.0,142.5,0.0,143.5,0.0
2022-05-17,199.36,150.25,606.0,140.0,29.0,140.0,15.0,140.0,17.0,139.56,0.0,140.56,0.0
2022-05-18,194.86,150.0,607.0,138.56,29.0,137.4,15.0,139.06,17.0,136.75,0.0,137.75,0.0
2022-05-19,191.08,155.0,607.0,141.0,29.0,138.0,15.0,139.5,17.0,135.75,0.0,136.75,0.0
2022-05-20,203.74,160.0,607.0,142.0,29.0,138.0,15.0,143.07,17.0,132.0,0.0,133.0,0.0
2022-05-21,178.71,160.0,607.0,142.0,29.0,138.0,15.0,143.07,17.0,132.0,0.0,133.0,0.0
2022-05-22,170.56,160.0,607.0,142.0,29.0,138.0,15.0,143.07,17.0,132.0,0.0,133.0,0.0
2022-05-23,194.16,165.13,607.0,142.0,29.0,138.0,15.0,143.07,17.0,137.0,0.0,138.0,0.0
2022-05-24,180.01,166.5,607.0,145.0,29.0,138.75,15.0,143.79,17.0,136.0,0.0,137.0,0.0
2022-05-25,184.57,166.0,607.0,143.0,29.0,137.0,15.0,152.27,17.0,137.5,0.0,138.5,0.0
2022-05-26,173.29,167.75,607.0,147.0,29.0,143.0,15.0,146.29,17.0,138.5,0.0,139.5,0.0
2022-05-27,168.54,175.0,607.0,153.0,29.0,147.09,15.0,150.37,17.0,144.0,0.0,145.0,0.0
2022-05-28,162.25,175.0,607.0,153.0,29.0,147.09,15.0,150.37,17.0,144.0,0.0,145.0,0.0
2022-05-29,161.84,175.0,607.0,153.0,29.0,147.09,15.0,150.37,17.0,144.0,0.0,145.0,0.0
2022-05-30,206.62,178.0,607.0,157.78,29.0,153.81,15.0,156.06,17.0,144.33,0.0,145.33,0.0
2022-05-31,213.82,192.33,607.0,174.0,29.0,167.0,15.0,167.43,19.0,158.5,0.0,159.5,0.0
2022-06-01,210.45,180.0,29.0,173.0,15.0,175.5,19.0,161.5,0.0,162.5,0.0,163.5,0.0
2022-06-02,214.74,182.5,29.0,175.49,15.0,178.0,19.0,164.0,0.0,165.0,0.0,166.0,0.0
2022-06-03,214.5,188.0,29.0,170.0,15.0,175.93,19.0,167.0,0.0,168.0,0.0,169.0,0.0
2022-06-04,203.86,188.0,29.0,170.0,15.0,175.93,19.0,167.0,0.0,168.0,0.0,169.0,0.0
2022-06-05,193.65,188.0,29.0,170.0,15.0,175.93,19.0,167.0,0.0,168.0,0.0,169.0,0.0
2022-06-06,194.94,185.5,29.0,170.0,15.0,176.22,19.0,160.5,0.0,165.65,0.0,166.65,0.0
2022-06-07,193.32,177.25,29.0,165.78,15.0,163.8,19.0,156.25,0.0,161.4,0.0,162.4,0.0
2022-06-08,185.45,166.5,29.0,151.76,15.0,148.0,19.0,140.96,0.0,145.92,0.0,163.0,3.0
2022-06-09,182.67,144.0,29.0,140.0,15.0,143.53,19.0,130.32,0.0,135.44,0.0,140.0,3.0
2022-06-10,194.35,143.0,29.0,139.6,15.0,137.93,19.0,129.95,0.0,135.06,0.0,140.0,3.0
2022-06-11,190.5,143.0,29.0,139.6,15.0,137.93,19.0,129.95,0.0,135.06,0.0,140.0,3.0
2022-06-12,167.06,143.0,29.0,139.6,15.0,137.93,19.0,129.95,0.0,135.06,0.0,140.0,3.0
2022-06-13,200.62,143.0,29.0,141.0,15.0,143.53,19.0,131.62,0.0,136.73,0.0,141.67,3.0
2022-06-14,214.05,150.0,29.0,150.0,15.0,150.0,19.0,134.95,0.0,140.06,0.0,145.0,3.0
2022-06-15,165.59,154.0,29.0,154.0,15.0,154.0,19.0,143.01,0.0,148.12,0.0,153.06,3.0
2022-06-16,170.81,170.56,29.0,160.0,15.0,170.56,19.0,154.95,0.0,160.06,0.0,165.0,3.0
2022-06-17,177.9,167.0,29.0,163.0,15.0,177.27,19.0,152.2,0.0,157.31,0.0,162.25,3.0
2022-06-18,146.54,167.0,29.0,163.0,15.0,177.27,19.0,152.2,0.0,157.31,0.0,162.25,3.0
2022-06-19,122.61,167.0,29.0,163.0,15.0,177.27,19.0,152.2,0.0,157.31,0.0,162.25,3.0
2022-06-20,157.48,165.5,29.0,162.02,15.0,164.5,19.0,152.2,0.0,153.93,0.0,158.84,3.0
2022-06-21,148.03,166.5,29.0,161.25,15.0,167.33,19.0,154.2,0.0,155.93,0.0,160.84,3.0
2022-06-22,152.75,161.5,29.0,158.5,15.0,163.07,19.0,154.2,0.0,155.93,0.0,160.84,3.0
2022-06-23,149.86,160.0,29.0,157.5,15.0,164.12,19.0,156.7,0.0,158.43,0.0,163.34,3.0
2022-06-24,137.59,156.5,29.0,155.55,15.0,158.25,19.0,153.7,0.0,155.43,0.0,160.34,3.0
2022-06-25,128.7,156.5,29.0,155.55,15.0,158.25,19.0,153.7,0.0,155.43,0.0,160.34,3.0
2022-06-26,117.94,156.5,29.0,155.55,15.0,158.25,19.0,153.7,0.0,155.43,0.0,160.34,3.0
2022-06-27,143.27,152.75,29.0,152.35,17.0,155.0,19.0,151.2,0.0,152.93,0.0,157.84,3.0
2022-06-28,144.66,149.5,34.0,149.4,26.0,151.14,19.0,146.76,0.0,148.49,0.0,153.4,3.0
2022-06-29,132.74,147.11,619.0,147.31,626.0,150.75,621.0,144.2,0.0,145.93,0.0,150.84,3.0
2022-06-30,132.13,148.0,634.0,147.5,626.0,152.0,621.0,145.25,0.0,146.98,0.0,151.0,3.0
2022-07-01,145.22,147.25,627.0,152.5,621.0,145.5,0.0,147.23,0.0,151.25,3.0,177.75,0.0
2022-07-02,142.42,147.25,627.0,152.5,621.0,145.5,0.0,147.23,0.0,151.25,3.0,177.75,0.0
2022-07-03,133.5,147.25,627.0,152.5,621.0,145.5,0.0,147.23,0.0,151.25,3.0,177.75,0.0
2022-07-04,159.92,147.5,629.0,151.5,621.0,143.65,0.0,145.38,0.0,149.4,3.0,176.0,0.0
2022-07-05,139.16,148.75,630.0,152.5,621.0,145.25,0.0,146.98,0.0,151.0,3.0,176.5,0.0
2022-07-06,145.3,148.5,630.0,151.5,621.0,144.5,0.0,146.23,0.0,150.25,3.0,176.5,0.0
2022-07-07,124.2,150.0,630.0,152.75,621.0,145.5,0.0,147.23,0.0,151.25,3.0,176.0,0.0
2022-07-08,146.73,162.0,630.0,152.1,621.0,146.25,0.0,147.98,0.0,152.0,3.0,178.69,0.0
2022-07-09,148.62,162.0,630.0,152.1,621.0,146.25,0.0,147.98,0.0,152.0,3.0,178.69,0.0
2022-07-10,138.62,162.0,630.0,152.1,621.0,146.25,0.0,147.98,0.0,152.0,3.0,178.69,0.0
2022-07-11,157.54,149.75,631.0,152.0,621.0,145.75,0.0,147.48,0.0,151.5,3.0,178.0,0.0
2022-07-12,155.71,150.13,631.0,152.13,621.0,145.55,0.0,147.28,0.0,151.3,3.0,179.0,0.0
2022-07-13,159.45,151.0,631.0,152.5,621.0,149.5,0.0,151.23,0.0,155.25,3.0,179.0,0.0
2022-07-14,162.22,150.5,633.0,153.25,621.0,149.5,0.0,151.23,0.0,155.25,3.0,181.0,0.0
2022-07-15,147.25,150.0,636.0,151.5,630.0,150.64,1.0,150.66,3.0,154.66,3.0,180.0,0.0
